ROS Time,l_wheel_joint,r_wheel_joint,torso_lift_joint,bellows_joint,head_pan_joint,head_tilt_joint,shoulder_pan_joint,shoulder_lift_joint,upperarm_roll_joint,elbow_flex_joint,forearm_roll_joint,wrist_flex_joint,wrist_roll_joint,l_gripper_finger_joint,r_gripper_finger_joint
77.919,-0.003417017965255731,-0.004815951158290588,0.2708167314691317,0.14181925897182168,0.19999058900010613,0.40301193117333867,-0.048505812281699257,0.07417376482981819,-1.9210088839024504,-1.691078615937886,3.0540257526953667,-1.6716577525879988,-1.2330751001705194,0.05002656846130681,0.050026427217936105
77.98,-0.003430524972605653,-0.004820561117345967,0.2708410164272416,0.14193313718077316,0.19999610860407735,0.40340475239049045,-0.048498039778033686,0.07428399817970188,-1.9203125108614527,-1.6910800262556482,3.0538806040813373,-1.67164372370131,-1.2330517595304382,0.050033043392334775,0.050019954389474236
78.026,-0.0034392445979563036,-0.004831006075470157,0.27085278117648187,0.1419954432639652,0.19999590029112202,0.4035685327891052,-0.048486824969988795,0.07436729896237626,-1.9202712998211728,-1.69107533564133,3.053813732400286,-1.6716423498500985,-1.2330543743251017,0.050029118893789665,0.0500238803330066
78.062,-0.0034462988650343362,-0.004831250677003851,0.27083934748739524,0.14199443890572763,0.19999814551916817,0.4034888767271312,-0.0487152811168432,0.07419943890751757,-1.920415227293078,-1.6912766168006077,3.053975600636825,-1.6715265492659421,-1.2330536991875487,0.05002319890917251,0.05002980229776716
78.11,-0.0035326101706276702,-0.004723309009020404,0.2711354099224328,0.142105860957299,0.1999954721872097,0.40340515178140013,-0.061553246128605466,0.07298440772207648,-1.9231392181374307,-1.69859208937558,3.050277542890715,-1.6658043461252108,-1.2308558593601582,0.04999523400411546,0.05005776227792692
78.412,-0.0035794385207195134,-0.004730554426910061,0.2726341828567756,0.1427876171083534,0.1999686394506508,0.40314007981833555,-0.15256565433880542,0.06350181359744322,-1.9478050693535414,-1.7474367324846312,3.0259928478849663,-1.6286757198317394,-1.2155201424490585,0.05010072434006925,0.04995227586820816
78.412,-0.0035841491719610374,-0.004726917531655772,0.2725536029220704,0.14275342098292804,0.19999118979734565,0.40298336861323314,-0.1524710131492455,0.06327985159435734,-1.9472413490037388,-1.7477115532246184,3.026030290646739,-1.628616159620849,-1.2153559238812557,0.05008432374913427,0.049968672337310706
78.472,-0.0035798354903313623,-0.004731437598723964,0.27264100780418143,0.14281202846707258,0.2000011854594046,0.40376699939425453,-0.15252546352232255,0.06356652038595278,-1.9473964039487948,-1.7475642733243464,3.0258062329633404,-1.6285524253921437,-1.2155366191300425,0.05009640443535269,0.049956593834812456
78.626,-0.003875596672645365,-0.004340257362904332,0.2726931496821173,0.1429218342137821,0.20000303143300346,0.40251806379405153,-0.1652566194924212,0.061307880196306286,-1.9499479883602149,-1.7532287937497286,3.022658504122081,-1.621001198057499,-1.2122402042331757,0.05000312513768251,0.05004988468840305
78.742,-0.004067832807862715,-0.004182863546590809,0.27333040640463224,0.14312421890267454,0.20001661937270132,0.40346798215966473,-0.22006235449104317,0.05350325950762613,-1.961832778638132,-1.7745329070816296,3.0089019777284456,-1.590337934576329,-1.202187532361858,0.04999231136296613,0.050060685705017996
78.737,-0.004062696054112358,-0.0041824233437495195,0.27322108862286243,0.14305398269807107,0.20001276220878328,0.402924608556785,-0.21520812820019408,0.0540820443368224,-1.960867062433457,-1.7727020623913634,3.0102719037453127,-1.5930547430893016,-1.203226564883046,0.0499866107607103,0.05006638642908513
78.948,-0.0041427008967662715,-0.004205052852934266,0.2736851487679788,0.1434973095034686,0.20003963867468588,0.4034094237223682,-0.25590429821479077,0.04827241879780342,-1.96953309688449,-1.7889680781587294,2.999542086576147,-1.5698051997590898,-1.1948369416893163,0.0500415115346203,0.050011485501841604
79.103,-0.004230199361179743,-0.004010429973901886,0.2733170265062679,0.14339154534050422,0.2000083677412876,0.403941486255329,-0.2781080550469959,0.043831033093448823,-1.9727298367755894,-1.7950184588740519,2.994128433919318,-1.553383407132035,-1.1908208699365908,0.049961194895812217,0.050091802851423
79.14,-0.004232794517221805,-0.004011168635682516,0.27314758481939233,0.1433235638743392,0.20000372492371454,0.4030948631262401,-0.2867308036335139,0.04184264209744448,-1.9743659575428163,-1.7972805206985387,2.992179122886867,-1.54743100768063,-1.1888183943915802,0.04995123389110753,0.050101762782544294
79.304,-0.004284182293641692,-0.0040309177245063665,0.2721211762968385,0.14291713371583162,0.19999182735046972,0.40228624558400217,-0.3576933885516631,0.027460378681464448,-1.9884337443016733,-1.8154798638970697,2.9745601658606002,-1.4976620255503867,-1.173428110978354,0.05008658903996639,0.04996641349445187
79.354,-0.004276035030564174,-0.00405073963312752,0.27221672373963574,0.1429490377559646,0.20001461819380495,0.40422584597942457,-0.358797963587536,0.0277775238141329,-1.9888508456009948,-1.8157222914181683,2.9739192624408073,-1.4965677737190752,-1.1738574759916949,0.05009446737647465,0.04995853368113129
79.47,-0.004298400634335842,-0.004063278299647699,0.2722094502092528,0.1427745980854035,0.19998212803145687,0.40375362320940145,-0.3587954686347681,0.027479887054410845,-1.9867761661528691,-1.8158717596547755,2.9739968585000316,-1.4963864609569084,-1.1735217922400043,0.05002449032703625,0.05002850252576151
80.043,-0.004401441473391721,-0.004195651977123127,0.26984869994003435,0.14161810947718367,0.20000954459954734,0.4038179548514247,-0.4589077600856655,0.0036341786192437553,-2.001739648678191,-1.8273753836421984,2.9493030681967056,-1.4092553198949638,-1.1503869070795556,0.050022644467939165,0.05003034812763112
80.223,-0.004491047988060437,-0.0040607764500899535,0.26883980911873945,0.14138069617885918,0.2000093209585625,0.4041812707371397,-0.48298871425698575,-0.002941821098447761,-2.0052923474270177,-1.8265157419197444,2.94274601009681,-1.384210291675405,-1.1424107075995549,0.04995447418420074,0.050098512122253594
80.267,-0.004493054704472144,-0.004067043197857778,0.26829581893639326,0.14121616035287526,0.2000223637936882,0.40306628849373727,-0.49624152741883254,-0.006723369313911931,-2.0066071803865206,-1.8259274202167135,2.939330095029545,-1.37103099218937,-1.1382484564659485,0.04994285603322186,0.050110129681198656
80.34,-0.004513040057052109,-0.0040874873070810835,0.26668329339606817,0.1406636607143223,0.20000050209244602,0.4033209211138695,-0.5403086253280742,-0.018608786854145798,-2.011712324898161,-1.8238869688193122,2.9282699463292268,-1.3267110225426375,-1.1253148300795317,0.050005703296691295,0.0500472920446912
80.876,-0.004641074046780602,-0.00423859285326067,0.25622139920578546,0.13690154337364546,0.2000161607803248,0.40304495167595533,-0.5707029441754514,-0.04774274017898961,-2.008359215386008,-1.7245023134248858,2.93231005003968,-1.189983173671319,-1.0974891625586416,0.04998501300496079,0.05006797113965644
81.041,-0.004660402782671547,-0.004290738227247459,0.2506635902494343,0.134342137949141,0.1999629690410556,0.40485622761190765,-0.5813315729146051,-0.06336592171175504,-2.0011096227461245,-1.6599970469115077,2.93692718133382,-1.1116148599151368,-1.0824219298280635,0.05000300073762302,0.05004998993229647
81.044,-0.004650943396573126,-0.004320331945521616,0.2497212654134548,0.13353869901947932,0.20000984814161704,0.40251150331179364,-0.5830033885857837,-0.06650431612618046,-2.001322900537531,-1.649375049625299,2.937836387291412,-1.0986464449610676,-1.079248381008517,0.05002394044356786,0.05002904813721523
81.203,-0.004661124741014433,-0.004379356821255342,0.2492530498303166,0.1317547995476126,0.19999239889981713,0.4032742399661595,-0.5837879979696678,-0.06779131190747201,-2.0007848579726293,-1.6437501502385579,2.9383085932753428,-1.0913374871648616,-1.0781460222309196,0.05002957564419754,0.05002339956995633
81.268,-0.004679138769590807,-0.004399447032260362,0.2492891438278228,0.13153071670260114,0.20001273517763973,0.403810442481511,-0.5838027607923104,-0.06763082794866193,-2.000190401901433,-1.6436835931399592,2.9381275796405504,-1.0913159065812987,-1.0781395937856315,0.050032023289574915,0.05002095258126943
81.421,-0.004668102589382883,-0.0044805606119675545,0.25009473672357696,0.1314977625025586,0.20001735468653958,0.403740094668275,-0.5755505907447427,-0.06535817070692307,-2.002153000313017,-1.6456122716204953,2.9412189444676393,-1.102539377667374,-1.0812695451439929,0.05004402788337684,0.0500089534139873
81.49,-0.004680261759635762,-0.004499977315134629,0.25217676966468816,0.132031321184881,0.2000425065788214,0.4026010165631213,-0.5495359889056779,-0.05857426806768462,-2.00273802044396,-1.652132186347672,2.9495215289338503,-1.1333198509410414,-1.0897991906145101,0.05014429741716508,0.04990867209462586
81.685,-0.0048092040329077435,-0.00429319176769738,0.2557622172873775,0.13364718849927448,0.20006681649457558,0.4034690297212151,-0.5008025696909453,-0.045941314902868235,-1.9925906166618663,-1.6642425895485498,2.965763934015108,-1.191188647916384,-1.1065683620638493,0.04995173451671912,0.050101243831182224
81.694,-0.0048090606805111236,-0.004262183548663145,0.2556971830590889,0.13386066694796292,0.20005609911782063,0.4024498824326246,-0.5009507866121741,-0.04630745418878046,-1.993720895510016,-1.664076610904123,2.9662506451925967,-1.1917253085104136,-1.1065790781547848,0.04992160845326067,0.0501313807197941
81.805,-0.004800400878855804,-0.004228209215274781,0.2556884233686455,0.13423430319048446,0.19994656575756942,0.4036587628589947,-0.5009894448181971,-0.04594363172737914,-1.9983178835410493,-1.6641513294847647,2.9662392914884954,-1.191498785240043,-1.1072806275199607,0.0500259699125851,0.05002702785263756
81.818,-0.0047725292656233265,-0.00414897583308349,0.2556518851273739,0.13419876291090682,0.20001412543786223,0.4026509393732578,-0.5010026184831391,-0.04610728324283997,-1.9990847178957178,-1.6642274862652378,2.9662129831736994,-1.1915486488397544,-1.1071275097163946,0.050025229018394596,0.05002776285634534
82.094,-0.004821674112238661,-0.004229635184141323,0.2593871745526522,0.1354124444047413,0.20001330213272084,0.4036060377206985,-0.431721931522806,-0.02998819165872657,-1.9926350899290606,-1.6676550367035943,2.987367701839757,-1.2625307529265974,-1.1267451910595252,0.05005275190725074,0.050000208663307844
82.106,-0.004820954262039656,-0.004228850077355517,0.2592484746849563,0.13542955239872712,0.20001521304398384,0.403976320585139,-0.4356484206868547,-0.03084498327030527,-1.9933783758985797,-1.6672822411827535,2.9865102966527868,-1.2583239688834897,-1.1261739498441994,0.05005080520970003,0.050002159212651325
82.27,-0.004908523358717609,-0.004111323516100995,0.2603478889757117,0.13649490674051426,0.199965445326157,0.4046534216300355,-0.4122457534365198,-0.025251134546947718,-1.987046663735227,-1.6682025042297979,2.9936296193634355,-1.2832030407947865,-1.1325989799875904,0.04996051275264137,0.0500924870563971
82.364,-0.004929415924291192,-0.0041063673019268165,0.2603996216760531,0.13668311566867508,0.2000160017630792,0.4035477972299759,-0.41149038024305895,-0.02532550414557644,-1.9909699693089378,-1.668359483287556,2.9938905848135047,-1.2836951782290473,-1.132536890083463,0.05002491216378911,0.0500280751891509
82.377,-0.004952343924255587,-0.004113560293863117,0.26052964185791017,0.13674908416546921,0.20004268885543564,0.4038381185942175,-0.40704771952928986,-0.02436946833505438,-1.9902031074164812,-1.6676041787602336,2.9950450852711477,-1.2882771258980554,-1.133444287998251,0.050024254377087,0.05002872155539871
82.649,-0.005035977362924271,-0.0041281843272793495,0.26233459159404277,0.1375682856656979,0.20001645862998796,0.4046161244314055,-0.3204816551375602,-0.007522731251785153,-1.9758458479158092,-1.6586055740464176,3.0192638264240443,-1.3603854382901925,-1.1560977624738502,0.04996623733751736,0.05008675299520921
82.697,-0.005051025012933863,-0.004117769241609004,0.2623351242962426,0.1376065027855668,0.20003113041461074,0.40420699106765134,-0.320525071498583,-0.007575395416066222,-1.9763308529452859,-1.6585117357907495,3.0193869561148556,-1.3605304616451317,-1.1560690008650223,0.04995458442339128,0.05009840479954599
82.943,-0.005119681357572681,-0.004210330966399667,0.2628078259479254,0.1378795563242483,0.19999943024815625,0.40448285733525324,-0.2674780791321041,0.0011640819895326615,-1.9700487418790118,-1.6445038408735573,3.0343236136988985,-1.3979626569674775,-1.168348427450681,0.0500973402614369,0.04995563792211688
82.937,-0.005126956424379436,-0.004207110501360134,0.2629321997590479,0.13798387274770763,0.19996314268316517,0.403120471436897,-0.262560222327636,0.0017045635638330836,-1.9696263104732976,-1.6433677132322875,3.035829205858402,-1.4014968321038275,-1.1687184694183639,0.05008725004973169,0.049965725165489625
83.012,-0.0051266486890071405,-0.004217826329298013,0.26307868772999893,0.13798252037947847,0.1999963572192316,0.4038718413802407,-0.24902282717133417,0.003951666059272441,-1.966436171947052,-1.639845865742092,3.0396217457834336,-1.4108790193020635,-1.1720464693586816,0.05004950877357006,0.0500034653915494
83.063,-0.005238082735681715,-0.00412677418679408,0.2632704400663813,0.1380857545604498,0.20003495454618747,0.4030297162673264,-0.22679537564748742,0.007382043034333208,-1.9606792126276904,-1.6342729456106713,3.045901407154318,-1.426318799558901,-1.1766419767849055,0.04997641220900874,0.05007656329823758
83.855,-0.005607874011765546,-0.0038885172376899035,0.2629251191033763,0.1381505025534974,0.20000456001396838,0.4034369989599096,-0.1219245597303864,0.021148735048632794,-1.9448967685693503,-1.5893160658176009,3.0779277296326626,-1.4842815676783063,-1.1985707253338695,0.05003554027182199,0.050017444629369884
83.901,-0.005651219780586025,-0.003909163079095279,0.2621493959915333,0.13797110818902297,0.20003325601288324,0.4047356021546147,-0.09508802701129682,0.023589059641797583,-1.940851918329539,-1.574338418250456,3.0853293965191053,-1.494830688815484,-1.2040032477172593,0.0500996500547004,0.049953329472620746
84.17,-0.005820960564109079,-0.0038058571452577183,0.2605188919711238,0.13719812588300656,0.19996708732065382,0.403086560762846,-0.02786603709436175,0.02854894676980546,-1.9226220517491814,-1.5372239704949302,3.1052410727863027,-1.5214508500615276,-1.2161270174535614,0.04994578653010181,0.05010720825654521
84.279,-0.005929311465285636,-0.0037613557401439124,0.2604611598219047,0.13691047247067953,0.19998681992043288,0.40304592805090866,-0.027846890722567075,0.028447311428328348,-1.926507020489339,-1.5371974382934455,3.1054232578311325,-1.5213812147167527,-1.2167342077890844,0.05002818867281436,0.05002480456368893
84.305,-0.005941985490484747,-0.0037709568882622335,0.26038649286311455,0.1368320941316726,0.19996992560410742,0.4028383356987373,-0.02790614530259372,0.02831838743955828,-1.9261600669138899,-1.5372178927641715,3.105454733646136,-1.5214320615552097,-1.2168152423308918,0.05002488356492166,0.050028103326260405
84.482,-0.006037842312866637,-0.003762730025937522,0.2586347120424359,0.13646399022707104,0.1999949438968862,0.4033259746480642,0.004825661124471914,0.029795107612395455,-1.9217120502208092,-1.5141618700814088,3.115014988992808,-1.5293406747985543,-1.2235878036058683,0.05012563778797006,0.04992736171952246
84.674,-0.006213844183015738,-0.0036596290183616986,0.25557874524632546,0.13510323693376264,0.20000709037638575,0.4038018025498591,0.07035410342325221,0.03187070168081885,-1.9008626901366217,-1.469637340920921,3.133924804264467,-1.5448336032814396,-1.2357327289546394,0.0499734143124238,0.05007959180653828
84.684,-0.006215084091509837,-0.003661464457210606,0.25554204241760536,0.1350373963780504,0.2000070426323184,0.40350217253537046,0.07069457734142848,0.031789872511394535,-1.9004832667890605,-1.4693545173220994,3.134134526885715,-1.5449172914511138,-1.2360061118989538,0.049966050145446396,0.05008696043562065
