ROS Time ,Position_x ,Position_y ,Position_z ,Quaternion_x ,Quaternion_y ,Quaternion_z ,Quaternion_w 
623.059,0.7598662722123545,0.30700736917754545,0.9482064719415979,-0.01188587493968426,0.6943951835776342,-0.0162682355418659,0.7193117540492832
623.105,0.7627289292795193,0.30521127393475,0.9462743786664944,-0.010954572808819086,0.6954488690255757,-0.014936372632672161,0.7183368100537532
623.12,0.7641218712572837,0.3043278924429955,0.9453133652416583,-0.010514798257313407,0.6959928841017675,-0.014297266997832035,0.7178293198621138
623.208,0.7693529874528101,0.3009234398797704,0.9415674103317206,-0.00867343516827362,0.697943160386104,-0.011797858221530032,0.7160034405881193
623.303,0.7746367966878125,0.29740004821156085,0.9377781967142607,-0.006727758285257867,0.69995912915052,-0.009214942257778268,0.7140917585482182
623.336,0.7767464723768401,0.2959379970547621,0.9362238998351788,-0.005928717437640834,0.700762613239592,-0.008159354424802194,0.7133232332754439
623.315,0.7767464723768401,0.2959379970547621,0.9362238998351788,-0.005928717437640834,0.700762613239592,-0.008159354424802194,0.7133232332754439
623.391,0.7796484944831316,0.29387824438282295,0.934028745283525,-0.004759355182216229,0.7018773232213266,-0.00666211479228409,0.7122507900398631
623.448,0.7814094152037656,0.2926424988281092,0.9327592747712519,-0.004042641750316344,0.7025601428000596,-0.005761625836101119,0.711589563206321
623.476,0.7830220125758406,0.29148635137197176,0.9315627869986118,-0.003377015647504777,0.703186068500099,-0.004920161480793322,0.7109808301520468
623.565,0.7861087293557023,0.2892230250888476,0.9291347786602111,-0.00208563271467701,0.7044163849526985,-0.003300022819379433,0.7097762440345147
623.583,0.7867057335870347,0.28879889127290875,0.928768027123585,-0.001842541788727275,0.7046634143888997,-0.0029995989993336575,0.7095330012532033
623.665,0.7887079363930346,0.28729820477954016,0.9271969284672397,-0.0009274713232970905,0.7054162822003304,-0.0018834796987724995,0.7087901389747412
623.712,0.7896937830459857,0.28657372428560923,0.9264369239784584,-0.0005247037231469681,0.7058077745380412,-0.001364280145564883,0.7084018978146128
623.72,0.789857939311235,0.286451506960794,0.9263070408051971,-0.00046121288511446427,0.7058861809121706,-0.0012873926510107098,0.7083239580164342
623.859,0.791278969316079,0.285378781047791,0.9252039305246709,0.00018205769044033537,0.7064324297770072,-0.0004946086096506368,0.7077802938600892
623.893,0.7915638944847649,0.2851773140732782,0.9250231423249448,0.0002983378043226797,0.7065479394940248,-0.0003399712496278623,0.707665037013171
623.924,0.791699657932959,0.28510203120075095,0.9248708787812601,0.00034562154170950706,0.7065771045557322,-0.00026305826385929985,0.7076359280475639
623.949,0.7917165517323435,0.28508550072383276,0.9248502752560008,0.00034221986369074083,0.7066119181283412,-0.0002650205253418519,0.7076011657767902
623.997,0.7917099247215803,0.2850996533311419,0.9248585642432696,0.00030899302217705146,0.7066039194749908,-0.0002690064909201478,0.7076091669427418
624.126,0.7915756889054559,0.28530796582898404,0.9247639270815227,0.00017180503420916648,0.706543182931676,-0.0003016786079482686,0.7076698454264003
624.106,0.7915756889054559,0.28530796582898404,0.9247639270815227,0.00017180503420916648,0.706543182931676,-0.0003016786079482686,0.7076698454264003
624.168,0.7906218539782585,0.2855409200744353,0.9247007865809564,0.0005346271192713586,0.7067130642030922,-0.00031380132447291707,0.7075000074821547
624.179,0.7902271326859934,0.2856741996186734,0.9246342164735462,0.0006756443964873243,0.7067332913904625,-0.00028872482743776904,0.707479692276059
624.311,0.7780028143609764,0.29248202071757723,0.9246961198627679,0.0012316082791823451,0.7070283973486009,-0.0002742057447522533,0.7071840307126038
624.32,0.7765880814936066,0.29339820271293854,0.924730025578663,0.0011069578361452342,0.7069822970589803,-0.0002777050443629686,0.7072303225749484
624.301,0.7793997030589491,0.2916164280400724,0.9246619963119754,0.00133285339017778,0.7070546586753449,-0.00025240649991211615,0.7071575987276749
624.447,0.7585953105853368,0.30493930853503376,0.9252191896645281,-0.0009743164440223434,0.7062902951131331,-0.00029428596570520935,0.7079215939157674
624.498,0.7528971586714466,0.30816807271080615,0.9251736233523578,-0.0011922492283308545,0.7061554171215135,-7.869622840252996e-05,0.7080558588265632
624.549,0.7499448106419431,0.3096422208001972,0.9251872678688298,-0.0010542614792357847,0.7062252456775079,0.00010216508779215597,0.7079864267503801
624.583,0.7482002617954128,0.31023378045745476,0.9250326626685019,-0.0005744174311425538,0.7063695730495176,0.00027251549208554606,0.7078429360032944
624.629,0.7480805016375981,0.30990804028094066,0.9249640497730043,-9.314136782589357e-05,0.7065478903295509,0.0003258093554148528,0.7076651495190435
624.632,0.7481144550535459,0.30980681438788615,0.9249478313630382,2.1291504081816778e-05,0.7065866067705543,0.00032112874750617806,0.7076265000376074
624.733,0.7483434712199631,0.30929037265695725,0.9248063107378203,0.0005849000647421615,0.7067972366783487,0.0004359911418484802,0.7074158140920297
624.771,0.7483378487864337,0.3093058515349671,0.9248150436635721,0.0005744869657585755,0.7067821708890996,0.0004354942185463623,0.7074308752258437
624.778,0.7482779086356305,0.30942249544979233,0.924839915985283,0.00043459169710580777,0.7067451524625125,0.00040784165763114224,0.7074679740214247
624.827,0.7481760684454511,0.3096602256354491,0.9248820000878042,0.00018002404254480796,0.706652625946141,0.00035108487456420647,0.7075605349185171
625.009,0.7413099922791277,0.31268479334805915,0.9245395257272094,0.0018842608186075476,0.7074684482521459,0.00025150897375426137,0.7067423724612133
625.051,0.7355582686964612,0.31632007654173133,0.9246289225858908,0.001599254349382329,0.7074508064519828,1.7424289985696332e-05,0.7067607788582778
625.096,0.7300289029636875,0.32001053346878716,0.9247936515646922,0.0009140452983744723,0.7072545790393722,-0.000212472246183531,0.7069583296097286
